Negative_0,Neutral_1,Positive_2
0.021180345,0.0031789695,0.97564065
0.5969428,0.22977175,0.17328554
0.084842145,0.056987245,0.8581707
0.01640051,0.0018854624,0.981714
0.5302949,0.11502414,0.35468096
0.8992168,0.014914614,0.08586868
0.7557913,0.15320893,0.0909998
0.9697355,0.0025026218,0.027761867
0.027305258,0.0017970875,0.9708976
0.035110876,0.0034834219,0.9614057
0.044195194,0.0483714,0.9074334
0.56490314,0.12625997,0.30883685
0.98720586,0.0033873701,0.009406716
0.9527075,0.0020739138,0.045218572
0.017813873,0.0019038568,0.9802823
0.24155708,0.0033732096,0.75506973
0.024335088,0.007319201,0.96834564
0.9859826,0.0038959659,0.010121435
0.0117249,0.013628448,0.9746466
0.007930102,0.0033269867,0.98874295
0.0139315175,0.0035192561,0.9825492
0.26007193,0.44309655,0.29683158
0.7193154,0.15294746,0.1277371
0.010232287,0.0019933362,0.98777443
0.19428757,0.058941264,0.7467712
0.41973454,0.24035668,0.3399088
0.9758842,0.004781119,0.019334646
0.6025411,0.26779985,0.12965897
0.16333406,0.14219381,0.69447213
0.66960645,0.15806381,0.17232974
0.5735933,0.1460603,0.28034645
0.098561205,0.0026746881,0.89876413
0.10062562,0.084244646,0.81512976
0.1284875,0.3290052,0.5425073
0.7101379,0.12152069,0.16834135
0.5235949,0.14697246,0.3294326
0.42205596,0.15389271,0.42405134
0.69914657,0.12093007,0.17992337
0.4345304,0.0026099489,0.56285965
0.08714372,0.15487319,0.7579831
0.22355516,0.5257585,0.25068635
0.08765192,0.08762117,0.8247269
0.09425109,0.24943754,0.65631133
0.44056287,0.353204,0.2062331
0.17606655,0.5201732,0.3037603
0.011791722,0.008982925,0.9792253
0.9388846,0.0026480875,0.05846735
0.035850957,0.0034364285,0.9607126
0.38983527,0.0066093314,0.6035553
0.750553,0.121672034,0.12777498
0.37717402,0.15516888,0.46765718
0.2610391,0.1796478,0.559313
0.93803406,0.020198487,0.041767474
0.73746437,0.086818844,0.17571671
0.8273371,0.0034998027,0.16916306
0.013479473,0.0054853903,0.9810352
0.31086868,0.06354235,0.62558895
0.29226556,0.18679485,0.5209396
0.4850693,0.1465701,0.36836064
0.6717424,0.08518227,0.24307534
0.32729843,0.5613536,0.11134798
0.37338752,0.09696776,0.52964467
0.63003105,0.19796543,0.17200343
0.34871036,0.112817355,0.5384723
0.836357,0.07292927,0.09071369
0.6967306,0.0041745966,0.2990948
0.9817317,0.0035987955,0.01466943
0.23222128,0.14772005,0.6200587
0.14648914,0.31250933,0.5410015
0.05037916,0.0019630147,0.94765776
0.07604125,0.06645875,0.8575
0.4281198,0.0036730594,0.5682071
0.7715377,0.060836755,0.1676255
0.9602475,0.0031380488,0.036614396
0.8723519,0.057896268,0.06975191
0.96935475,0.0046940017,0.025951186
0.4854517,0.0036718333,0.5108765
0.98371303,0.005278815,0.011008193
0.18610895,0.30533698,0.50855404
0.29700196,0.14504455,0.55795354
0.84491515,0.0029967397,0.15208808
0.9127106,0.0029705307,0.08431886
0.118044995,0.074963875,0.8069911
0.008084045,0.0033659597,0.98855
0.07588361,0.10291631,0.8212001
0.9833928,0.0025784282,0.0140287895
0.05996461,0.0889141,0.8511213
0.010813604,0.003650474,0.9855359
0.01896197,0.0017016286,0.97933644
0.10712243,0.0010504589,0.8918271
0.9680264,0.011739467,0.02023418
0.76524776,0.119767144,0.11498499
0.08656042,0.18022434,0.7332153
0.036625568,0.0021908046,0.9611836
0.34689426,0.032817382,0.6202884
0.014220706,0.012739325,0.97304
0.13304438,0.115202084,0.7517536
0.10824443,0.08387514,0.80788046
0.05501748,0.0645249,0.8804577
0.68369293,0.19016843,0.12613863
0.89535356,0.005878662,0.09876776
0.061047513,0.11147024,0.8274823
0.25821126,0.49215218,0.2496366
0.021163,0.0025127376,0.9763242
0.06557502,0.06438465,0.87004036
0.23849109,0.36739326,0.39411572
0.15321033,0.09797914,0.7488106
0.05703032,0.12084815,0.8221215
0.1464581,0.17227641,0.6812655
0.29599255,0.35285747,0.35114998
0.17046675,0.0018666602,0.8276666
0.20074013,0.33838832,0.46087152
0.5668067,0.24030863,0.19288473
0.7390469,0.08843231,0.17252074
0.25732157,0.07916258,0.66351587
0.08425899,0.09416481,0.82157624
0.5956473,0.1651966,0.2391561
0.25630867,0.06662254,0.67706877
0.63137645,0.13621844,0.23240517
0.79548615,0.0921034,0.11241052
0.75193715,0.1417786,0.10628421
0.1277942,0.19297452,0.6792313
0.042951304,0.05041913,0.90662956
0.1646979,0.5704431,0.26485905
0.015653966,0.0018198028,0.9825263
0.36755878,0.25140324,0.38103798
0.009840226,0.0024727026,0.98768705
0.5149718,0.17355523,0.31147298
0.51026404,0.237946,0.25179
0.11203403,0.061954387,0.8260116
0.7438448,0.16704707,0.08910815
0.09325991,0.15540309,0.75133693
0.014596889,0.0056147925,0.97978836
0.019701352,0.0059723775,0.97432625
0.7276805,0.11667275,0.15564676
0.45936307,0.13580145,0.40483552
0.3176097,0.24258794,0.43980235
0.17035387,0.18824156,0.64140457
0.6127042,0.28517798,0.10211787
0.952669,0.0051566307,0.042174354
0.6876351,0.1329046,0.17946026
0.22590292,0.47389656,0.30020052
0.79650235,0.07926653,0.124231115
0.17514634,0.344175,0.48067868
0.6351931,0.12367355,0.24113336
0.22422923,0.6461269,0.12964386
0.8944761,0.040870145,0.064653754
0.3683,0.0023143517,0.6293857
0.9743465,0.0032613494,0.022392193
0.032030664,0.04177014,0.92619914
0.039736874,0.035966683,0.9242965
0.58441216,0.17285804,0.24272978
0.21413638,0.52277297,0.26309076
0.9408389,0.0024765187,0.056684524
0.046022113,0.004053074,0.94992477
0.17642322,0.07966113,0.7439157
0.44207767,0.0019653018,0.5559571
0.882856,0.019519484,0.097624555
0.3004214,0.25182322,0.4477554
0.6974751,0.20594104,0.09658393
0.027842134,0.0021436252,0.9700142
0.1266115,0.16373655,0.709652
0.07836272,0.08136741,0.84026986
0.86652154,0.07230779,0.061170705
0.7136403,0.06780667,0.21855308
0.77323705,0.13609144,0.09067151
0.52477396,0.2680141,0.20721197
0.8607465,0.005462062,0.13379145
0.14339916,0.12742306,0.7291777
0.14721942,0.0012818795,0.8514987
0.73653424,0.17282477,0.090640955
0.9795975,0.004981992,0.015420509
0.70188415,0.068922214,0.2291936
0.026064338,0.0013643292,0.9725714
0.19157991,0.10378564,0.7046344
0.5203648,0.1579524,0.32168278
0.01366434,0.014569625,0.97176605
0.10684249,0.08672765,0.8064298
0.98673415,0.004713386,0.008552511
0.050479732,0.06541671,0.88410354
0.92753357,0.004742241,0.06772415
0.3017473,0.09973247,0.5985202
0.13502575,0.36377528,0.501199
0.9593093,0.0038165653,0.03687408
0.9815518,0.004502717,0.013945462
0.036362045,0.049123358,0.91451454
0.800805,0.09002908,0.10916605
0.15209034,0.31528407,0.5326256
0.9311697,0.03450553,0.034324832
0.217053,0.27205622,0.5108908
0.951789,0.016340826,0.031870108
0.17269622,0.46618223,0.3611216
0.009023481,0.0043062354,0.9866703
0.25509137,0.001665386,0.7432433
0.7610379,0.124563664,0.11439842
0.9685212,0.0026793943,0.028799403
0.53023475,0.12624642,0.34351882
0.100276016,0.071482286,0.82824165
0.1418714,0.18702003,0.67110854
0.9654687,0.0054601547,0.029071176
0.8242777,0.05769348,0.118028834
0.2040338,0.59327936,0.20268679
0.49715465,0.13444844,0.36839688
0.19391812,0.6564293,0.14965264
0.0110840695,0.0022253392,0.98669064
0.21770075,0.17457552,0.6077238
0.9039704,0.0068960236,0.08913358
0.27195802,0.34310952,0.38493246
0.9856749,0.0030313402,0.011293745
0.03367813,0.033034876,0.93328696
0.009999532,0.0031318215,0.98686856
0.6875921,0.16397399,0.14843386
0.271556,0.36576092,0.3626831
0.032809958,0.0020677792,0.9651222
0.21001853,0.65930325,0.13067819
0.98516184,0.0040500322,0.010788053
0.7412749,0.09259073,0.16613436
0.6733639,0.21773092,0.10890519
0.03448259,0.05410045,0.91141695
0.117897116,0.07366093,0.80844194
0.38925055,0.20480473,0.40594476
0.73331,0.14416878,0.1225212
0.9753549,0.0054518897,0.019193256
0.3975722,0.28865972,0.31376806
0.86930186,0.0821304,0.048567697
0.9855318,0.0040007364,0.010467475
0.96776253,0.0075678877,0.024669604
0.19683565,0.62220603,0.1809583
0.10702491,0.06768713,0.82528794
0.108699694,0.081580676,0.8097196
0.0491517,0.0015573159,0.949291
0.08683936,0.18634813,0.7268125
0.6216073,0.13494506,0.24344754
0.7154841,0.15688425,0.12763166
0.803381,0.118776895,0.07784212
0.21264443,0.0014654583,0.7858901
0.9064678,0.054097243,0.03943499
0.4346305,0.15960258,0.40576684
0.13448377,0.069891736,0.7956245
0.9127278,0.035584092,0.0516881
0.011520398,0.0040570963,0.98442256
0.9568733,0.008678517,0.03444819
0.14369677,0.34030306,0.51600015
0.047975462,0.04064753,0.9113771
0.50419503,0.11759955,0.37820545
0.3142615,0.30244997,0.3832885
0.17164329,0.15777037,0.6705864
0.25168264,0.38687262,0.36144477
0.19329384,0.002261947,0.80444425
0.06303709,0.060562596,0.87640035
0.9049277,0.0028624258,0.09220993
0.9836469,0.0037411726,0.012611914
0.2474963,0.5207384,0.23176526
0.9650945,0.0019812908,0.032924276
0.03619809,0.0010701375,0.9627317
0.08748412,0.030920789,0.8815951
0.20586605,0.58187217,0.21226178
0.060738064,0.033461414,0.9058005
0.028108766,0.03324379,0.93864745
0.06397019,0.005532575,0.9304973
0.045107882,0.043047592,0.91184455
0.07720524,0.0022256714,0.92056906
0.05453953,0.04283348,0.902627
0.9878106,0.0025569217,0.009632491
0.18608843,0.0021332537,0.8117783
0.1712802,0.5307996,0.29792014
0.12880231,0.2516006,0.61959714
0.5445977,0.0048143123,0.45058808
0.79180795,0.0023289423,0.20586322
0.15009893,0.16489515,0.6850059
0.7085837,0.109634414,0.1817819
0.8640901,0.0094456,0.12646437
0.2857663,0.17058066,0.543653
0.36274523,0.39434263,0.24291217
0.43566003,0.4018346,0.16250525
0.05015506,0.0011281648,0.9487168
0.012820575,0.002966226,0.98421323
0.29434425,0.3622466,0.34340924
0.24906309,0.15651187,0.594425
0.3571502,0.4494149,0.19343492
0.90547025,0.0037335688,0.09079613
0.32274538,0.41516364,0.26209092
0.78668034,0.036864374,0.17645526
0.72816235,0.14117847,0.13065916
0.48092294,0.14710924,0.37196782
0.058757283,0.11417439,0.82706827
0.039214734,0.032564584,0.9282207
0.36400953,0.3324635,0.303527
0.06748133,0.12778886,0.8047298
0.077746995,0.07906266,0.8431903
0.9349129,0.03423039,0.03085665
0.19619386,0.2631021,0.54070395
0.96269107,0.0027924224,0.034516487
0.89681476,0.0102098705,0.09297532
0.0813231,0.13492392,0.78375304
0.026302677,0.0017081577,0.9719892
0.7370963,0.1830654,0.07983833
0.93798417,0.0031863411,0.058829494
0.17474338,0.00270953,0.8225471
0.825095,0.065187104,0.109717906
0.055004377,0.0014698257,0.94352585
0.44356862,0.08753979,0.46889156
0.47832558,0.36281714,0.15885727
0.11593121,0.053151965,0.8309168
0.9790359,0.002859401,0.018104672
0.83230364,0.07328194,0.09441438
0.34017038,0.12971307,0.53011656
0.23086742,0.5200564,0.24907617
0.9851481,0.0046409005,0.010210899
0.7449079,0.08429345,0.17079858
0.036323212,0.056015916,0.90766084
0.46628302,0.14401875,0.3896982
0.22070098,0.002732387,0.7765666
0.56876636,0.15367402,0.27755958
0.8930342,0.0064174803,0.10054823
0.050955743,0.07053919,0.8785051
0.36088172,0.27884477,0.3602735
0.122145295,0.4881395,0.38971522
0.25117192,0.5250197,0.22380845
0.41369665,0.1845407,0.4017626
0.01728324,0.0039046246,0.97881216
0.013684626,0.004460625,0.9818548
0.03962787,0.044172395,0.9161997
0.018336473,0.0035391278,0.9781244
0.8813998,0.058774948,0.059825234
0.013198033,0.0017582481,0.98504376
0.076098315,0.09551177,0.82838994
0.024055269,0.014649283,0.9612954
0.9015556,0.041288782,0.057155635
0.038974598,0.037216544,0.9238088
0.14296369,0.015884738,0.8411516
0.07403885,0.10458647,0.8213747
0.1201492,0.001560057,0.8782908
0.29996473,0.0092629,0.6907725
0.60979986,0.060601655,0.32959858
0.051690508,0.053966828,0.89434266
0.25268492,0.5614142,0.18590093
0.27437633,0.40273604,0.3228877
0.8737125,0.050452784,0.07583472
0.5819527,0.22074188,0.19730544
0.9850625,0.0034705477,0.01146689
0.6332322,0.23871922,0.1280486
0.6609553,0.0696319,0.2694128
0.7627326,0.12464084,0.112626545
0.7756285,0.021324983,0.20304647
0.8622475,0.054417662,0.08333476
0.17099902,0.43484515,0.39415583
0.008592315,0.003567861,0.98783976
0.5763635,0.02351157,0.40012494
0.5714069,0.0032388724,0.42535418
0.3051452,0.13982323,0.5550316
0.048100986,0.04758094,0.90431803
0.6818541,0.21669202,0.1014539
0.02118434,0.0011763225,0.9776393
0.10678277,0.18832946,0.7048878
0.23027292,0.2779174,0.49180964
0.9534158,0.02667113,0.019913157
0.039896112,0.0018645821,0.9582393
0.7706788,0.12361872,0.105702356
0.12524809,0.09539013,0.7793617
0.023969527,0.0045235823,0.97150683
0.53419,0.1702795,0.29553044
0.1279367,0.2980085,0.57405484
0.009604733,0.0028916977,0.9875036
0.44115567,0.29500815,0.26383612
0.7316526,0.12744474,0.1409026
0.8962594,0.053919364,0.049821295
0.81334454,0.106035344,0.080620036
0.06257925,0.0024735117,0.9349472
0.20248404,0.0015492137,0.7959667
0.7517387,0.104893826,0.14336748
0.019794028,0.008966224,0.9712397
0.35808676,0.16226554,0.47964773
0.23941387,0.28661966,0.47396645
0.12964173,0.0014344348,0.86892384
0.4097635,0.08586552,0.504371
0.94316804,0.0069915783,0.049840357
0.97401166,0.0033866921,0.022601608
0.73226047,0.006887573,0.260852
0.14149193,0.06421942,0.79428864
0.104389094,0.10777138,0.78783953
0.0291927,0.0013551494,0.9694521
0.070275135,0.055151302,0.8745736
0.07635473,0.059897058,0.86374825
0.06389215,0.05288222,0.8832257
0.02440441,0.0022349183,0.97336066
0.64098203,0.177325,0.18169299
0.59949845,0.0027493786,0.3977522
0.7305281,0.11286305,0.15660892
0.2510153,0.5880907,0.16089396
0.068350926,0.049997117,0.88165194
0.4502267,0.08496686,0.46480644
0.9865805,0.0041231923,0.009296321
0.6480325,0.172913,0.1790545
0.13448429,0.16611469,0.699401
0.3394502,0.13804837,0.52250135
0.97039694,0.0018243836,0.027778683
0.010883114,0.0017241689,0.9873927
0.3089933,0.15574783,0.5352588
0.052920323,0.03575554,0.9113242
0.40168232,0.18130471,0.41701293
0.055799216,0.0021620588,0.9420387
0.7408701,0.018167043,0.24096279
0.23239912,0.41815653,0.3494443
0.01239685,0.0021408857,0.9854623
0.6056095,0.10413452,0.29025596
0.05479634,0.006993621,0.93821
0.06725316,0.059299473,0.8734474
0.7228368,0.1903851,0.08677808
0.9354362,0.004963366,0.059600525
0.13097511,0.34209022,0.5269347
0.017882649,0.0022244186,0.97989297
0.08300442,0.051871635,0.865124
0.171627,0.6143965,0.21397647
0.52541244,0.26994386,0.20464371
0.10733221,0.054898035,0.83776975
0.7239352,0.09231666,0.18374817
0.78184694,0.00204337,0.21610965
0.29812473,0.17129321,0.530582
0.026291372,0.026602516,0.9471061
0.16183077,0.0027114083,0.8354578
0.008714789,0.0056407535,0.98564446
0.5199246,0.11889374,0.36118165
0.6968411,0.00364085,0.29951808
0.17525785,0.079887874,0.7448542
0.11338827,0.0050356495,0.88157606
0.020169377,0.002525295,0.9773053
0.17425074,0.077016555,0.7487327
0.05919031,0.065079965,0.87572974
0.9722711,0.006741263,0.020987643
0.32259384,0.29565063,0.38175556
0.064859256,0.07747484,0.8576659
0.54071426,0.26808548,0.19120023
0.009667646,0.0044770236,0.9858554
0.111222915,0.06769229,0.8210848
0.9802977,0.0016487886,0.018053574
0.1789947,0.27964604,0.5413593
0.031892754,0.0018738329,0.9662335
0.31319857,0.41275212,0.27404934
0.11522903,0.12342519,0.76134574
0.7620099,0.12579611,0.11219398
0.97414476,0.002559591,0.023295684
0.2283317,0.0022864905,0.76938176
0.015877334,0.0071402434,0.97698236
0.2554864,0.34809852,0.39641508
0.26061985,0.48109674,0.25828335
0.014950349,0.0012468578,0.9838028
0.030997304,0.0031173255,0.96588534
0.11159471,0.043943528,0.8444618
0.76533574,0.022446042,0.21221823
0.50062686,0.0046493686,0.4947238
0.28395912,0.45276245,0.2632784
0.79649687,0.08267703,0.120826095
0.52028674,0.16632935,0.31338397
0.53912365,0.20866808,0.2522083
0.0654223,0.056495007,0.87808263
0.19453822,0.08394688,0.72151494
0.06959853,0.08758158,0.84281987
0.9223977,0.02903555,0.04856687
0.9662823,0.0075054956,0.026212148
0.2500142,0.23871024,0.51127553
0.754675,0.1460459,0.099279076
0.97509944,0.002577789,0.022322807
0.58046,0.23063642,0.18890366
0.051852237,0.039279565,0.9088682
0.29714683,0.029693682,0.6731595
0.2643981,0.3736445,0.3619574
0.8140502,0.008367968,0.17758188
0.9215795,0.035526376,0.042894144
0.92676574,0.0037902836,0.069443956
0.08697469,0.0023862314,0.9106391
0.2990451,0.3581808,0.34277406
0.5963642,0.1070653,0.29657048
0.87394917,0.06283256,0.06321822
0.94839543,0.0044558328,0.047148757
0.038844023,0.045479473,0.91567653
0.9064125,0.0519296,0.04165793
0.45606998,0.00253229,0.5413978
0.6019138,0.10903155,0.2890546
0.40166277,0.35306084,0.2452764
0.90206885,0.052577194,0.045353916
0.76576716,0.0925323,0.14170054
0.5572619,0.18673585,0.25600228
0.76212096,0.1180568,0.1198223
0.6532918,0.09678177,0.2499264
0.35384235,0.11687759,0.52928007
0.47536868,0.0048615322,0.5197698
0.053352308,0.085272536,0.86137515
0.16584788,0.07190087,0.76225126
0.33372965,0.0979076,0.56836265
0.0154775735,0.0043363986,0.980186
0.016369738,0.0021149667,0.9815153
0.19645226,0.555634,0.24791373
0.1200987,0.0023632292,0.87753814
0.7240089,0.15722328,0.11876783
0.70995283,0.19859654,0.091450624
0.97954994,0.0028589019,0.0175912
0.04778839,0.0070240074,0.9451876
0.7597982,0.12139107,0.118810676
0.4147782,0.08820371,0.4970181
0.28074038,0.08317283,0.63608676
0.8437505,0.0030757755,0.15317361
0.58438414,0.27315885,0.14245702
0.12650351,0.20538068,0.6681158
0.97636193,0.0047827433,0.018855322
0.06916318,0.0737685,0.85706836
0.25137252,0.0015127616,0.7471147
0.085156605,0.21043305,0.70441043
0.9318531,0.004732929,0.06341399
0.042422626,0.0024143504,0.95516294
0.87803084,0.04456991,0.07739926
0.062148187,0.09292504,0.8449268
0.9688371,0.0040307143,0.027132206
0.93167716,0.009450619,0.05887217
0.5560279,0.15420179,0.28977036
0.8612547,0.06647154,0.07227373
0.6916851,0.19330294,0.11501203
0.11168921,0.2079493,0.68036145
0.0648674,0.08372233,0.85141027
0.59013206,0.20534788,0.20452
0.045786463,0.025296051,0.92891747
0.014111071,0.0043241023,0.9815648
0.56186074,0.09272646,0.34541285
0.68561125,0.16784285,0.14654592
0.37954426,0.15459827,0.46585748
0.020621978,0.0020267137,0.9773513
0.25617942,0.078979164,0.6648414
0.8492999,0.07276866,0.077931456
0.13672242,0.4296339,0.43364373
0.731249,0.15492651,0.11382447
0.36797372,0.3553685,0.27665776
0.6474471,0.21696182,0.13559103
0.39101487,0.37256786,0.23641722
0.7944287,0.047008645,0.15856265
0.3266931,0.23639528,0.4369116
0.9742836,0.0018511199,0.0238653
0.140453,0.0050397255,0.85450727
0.6864984,0.0057118274,0.3077898
0.71412665,0.0708172,0.21505615
0.9781863,0.0056601255,0.016153641
0.6092182,0.25232983,0.138452
0.91807026,0.0054105376,0.07651928
0.5856043,0.003069715,0.41132593
0.16312905,0.109823644,0.7270473
0.66721153,0.17217427,0.16061419
0.054004632,0.04291719,0.90307814
0.47101006,0.2493533,0.27963668
0.11840393,0.29214337,0.5894527
0.25878364,0.41280675,0.32840964
0.024985751,0.0010905701,0.9739237
0.97141606,0.004079221,0.024504682
0.94047296,0.034011636,0.025515333
0.01139811,0.002923407,0.9856785
0.95961577,0.004846761,0.035537466
0.05554347,0.031861257,0.91259533
0.15971118,0.07265967,0.7676291
0.6667685,0.20395869,0.12927283
0.12016014,0.092356205,0.78748363
0.84604824,0.089801885,0.06414986
0.68302613,0.13264711,0.18432674
0.83552945,0.051861864,0.11260873
0.049344618,0.06129231,0.8893631
0.15913595,0.06819631,0.77266777
0.06628111,0.064155236,0.8695637
0.66000736,0.025298059,0.31469464
0.08991962,0.06751882,0.8425615
0.012415079,0.0031762419,0.9844087
0.20660985,0.20344722,0.5899429
0.13682678,0.123515904,0.73965734
0.96422035,0.0015250653,0.03425459
0.36972198,0.3700486,0.26022944
0.87842846,0.06748444,0.05408706
0.21327871,0.009587439,0.7771338
0.82212925,0.079935335,0.09793543
0.85106784,0.05622909,0.09270308
0.1030709,0.12732258,0.76960653
0.5155119,0.28026307,0.20422515
0.35318747,0.13194172,0.51487076
0.9829722,0.0038027647,0.013225154
0.10500377,0.2775301,0.6174661
0.57784647,0.1799094,0.24224414
0.07548178,0.0032468836,0.92127126
0.93787396,0.00477034,0.057355803
0.025753748,0.0018127167,0.9724335
0.034972735,0.038360927,0.9266663
0.030882513,0.021594761,0.9475227
0.3569028,0.14031056,0.5027867
0.11150735,0.11620994,0.7722828
0.33966175,0.0753075,0.58503073
0.3150621,0.005620136,0.6793177
0.7025446,0.17457092,0.12288439
